solute,dG_expt,es_mobley,cav_mobley,disp_mobley,np_mobley,es_SLIC,np_SLIC,SASA,SESV,VdWA,VdWV,tot_area,matched_area,Br1,Br2,Br3,C1,C10,C11,C12,C13,C14,C15,C16,C2,C3,C4,C5,C6,C7,C8,C9,Cl1,Cl2,Cl3,Cl4,Cl5,F1,F2,F3,F4,F5,F6,H1,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H2,H20,H21,H22,H3,H4,H5,H6,H7,H8,H9,I1,I2,N1,N2,O1,O2,O3,O4,O5,O6,P1,S1,S2,Br1_type,Br2_type,Br3_type,C1_type,C10_type,C11_type,C12_type,C13_type,C14_type,C15_type,C16_type,C2_type,C3_type,C4_type,C5_type,C6_type,C7_type,C8_type,C9_type,Cl1_type,Cl2_type,Cl3_type,Cl4_type,Cl5_type,F1_type,F2_type,F3_type,F4_type,F5_type,F6_type,H1_type,H10_type,H11_type,H12_type,H13_type,H14_type,H15_type,H16_type,H17_type,H18_type,H19_type,H2_type,H20_type,H21_type,H22_type,H3_type,H4_type,H5_type,H6_type,H7_type,H8_type,H9_type,I1_type,I2_type,N1_type,N2_type,O1_type,O2_type,O3_type,O4_type,O5_type,O6_type,P1_type,S1_type,S2_type,n_amine,n_amide,n_nitro,n_other,o_carbonyl,o_ester,o_nitro,o_hydroxyl,fluorine,h_hydroxyl,h_amine,h_other,num_acceptor,num_donor
di_n_propyl_sulfide,-1.28,-2.15,19.04,-16.4,2.64,-2.32,2.53,365.3,162.4,195.2,146.6,178.845,142.064,0,0,0,0.443,0,0,0,0,0,0,0,0.471,0.183,0.186,0.115,0.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324,0.282,0.155,0.157,0.136,0.209,0,0,0,0,0,0.339,0,0,0,0.313,0.347,0.422,0.321,0.276,0.24,0.295,0,0,0,0,0,0,0,0,0,0,0,0.373,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,h,h,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,s,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
di_n_propylamine,-3.65,-4.76,18.27,-15.77,2.5,-4.32,2.5,354.9,152.9,186.2,138.4,169.865,137.837,0,0,0,0.46,0,0,0,0,0,0,0,0.462,0.203,0.206,0.132,0.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351,0.266,0.139,0.208,0.173,0.174,0.07,0,0,0,0,0.314,0,0,0,0.399,0.352,0.29,0.413,0.296,0.297,0.279,0,0,0.104,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,h,h,h,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,n-sp3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
dibromomethane,-1.96,-1.1,12.36,-10.39,1.97,-1.62,2.19,214.9,67.4,91.2,63.6,107.851,92.029,0.728,0.728,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263,0,0,0,0,0,0,0,0,0,0,0.274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,br,br,0,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dichloromethane,-1.31,-1.6,10.3,-8.47,1.83,-2.18,2.16,202.6,60.3,83.5,57,96.881,83.599,0,0,0,0.235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684,0.684,0,0,0,0,0,0,0,0,0,0.282,0,0,0,0,0,0,0,0,0,0,0.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cl,cl,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diethoxymethoxybenzene,-5.23,-7.19,25.95,-23.2,2.75,-6.99,2.76,467.8,230.6,262.6,208.4,244.976,213.211,0,0,0,0.337,0.144,0.03,0,0,0,0,0,0.336,0.336,0.177,0.3,0.097,0.442,0.433,0.173,0,0,0,0,0,0,0,0,0,0,0,0.395,0.29,0.304,0.129,0.257,0.154,0.201,0.079,0,0,0,0.385,0,0,0,0.365,0.122,0.303,0.396,0.323,0.296,0.387,0,0,0,0,0.106,0.123,0.064,0,0,0,0,0,0,0,0,0,c-sp2,c-sp3,c-sp3,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,h,h,h,h,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,o-sp3,o-sp3,o-sp3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0
diethyl_disulfide,-1.64,-2.51,16.45,-14.01,2.44,-2.84,2.45,331.5,139.5,171.5,126.6,163.754,136.059,0,0,0,0.413,0,0,0,0,0,0,0,0.44,0.175,0.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344,0.278,0,0,0,0,0,0,0,0,0,0.325,0,0,0,0.303,0.323,0.344,0.38,0.203,0.267,0.193,0,0,0,0,0,0,0,0,0,0,0,0.345,0.345,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,s,s,0,0,0,0,0,0,0,0,0,0,0,0,2,0
diethyl_ether,-1.59,-3.02,13.88,-11.56,2.32,-2.82,2.35,286.5,106.3,137.1,97.1,128.376,116.957,0,0,0,0.414,0,0,0,0,0,0,0,0.415,0.202,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,0.238,0,0,0,0,0,0,0,0,0,0.331,0,0,0,0.31,0.317,0.313,0.344,0.238,0.257,0.277,0,0,0,0,0.114,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,o-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
diethyl_malonate,-6,-8.27,21.39,-19.57,1.82,-11.96,2.63,412.8,179.5,218.2,163.5,206.056,163.299,0,0,0,0.129,0,0,0,0,0,0,0,0.129,0.505,0.477,0.144,0.204,0.204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426,0.27,0.28,0.244,0,0,0,0,0,0,0,0.37,0,0,0,0.382,0.365,0.384,0.382,0.235,0.245,0.293,0,0,0,0,0.338,0.338,0.116,0.116,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,o-sp2,o-sp2,o-sp3,o-sp3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0
diethyl_succinate,-5.71,-10.32,23.07,-21.22,1.85,-11.05,2.71,446.5,202.1,242.2,182.8,225.844,172.242,0,0,0,0.125,0,0,0,0,0,0,0,0.125,0.494,0.524,0.117,0.115,0.211,0.212,0,0,0,0,0,0,0,0,0,0,0,0,0.355,0.258,0.273,0.216,0.274,0.266,0,0,0,0,0,0.399,0,0,0,0.358,0.441,0.385,0.397,0.243,0.199,0.243,0,0,0,0,0.382,0.38,0.126,0.126,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,h,h,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,o-sp2,o-sp2,o-sp3,o-sp3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0
diethyl_sulfide,-1.46,-2.18,15.05,-12.66,2.39,-2.43,2.38,298.6,118.3,148.1,107.3,139.872,122.785,0,0,0,0.391,0,0,0,0,0,0,0,0.416,0.179,0.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314,0.255,0,0,0,0,0,0,0,0,0,0.304,0,0,0,0.318,0.303,0.326,0.38,0.214,0.248,0.226,0,0,0,0,0,0,0,0,0,0,0,0.341,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,s,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
diethylamine,-4.07,-4.93,14.48,-12.27,2.21,-4.49,2.35,288.2,108.8,139,99.3,131.088,117.963,0,0,0,0.427,0,0,0,0,0,0,0,0.422,0.183,0.186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344,0.276,0.103,0,0,0,0,0,0,0,0,0.28,0,0,0,0.361,0.301,0.334,0.382,0.233,0.278,0.223,0,0,0.087,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,h,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,n-sp3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
diiodomethane,-2.49,-2.3,13.46,-11.9,1.56,-3.51,2.23,231.8,79.3,102.3,75,122.523,104.148,0,0,0,0.198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276,0,0,0,0,0,0,0,0,0,0,0.248,0,0,0,0,0,0,0,0,0,0,0.749,0.749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,i,i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diisopropyl_ether,-0.53,-3.01,17.63,-14.73,2.9,-2.19,2.45,333,154.2,180.6,137.6,159.904,133.185,0,0,0,0.387,0,0,0,0,0,0,0,0.348,0.387,0.348,0.036,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347,0.311,0.199,0.279,0.131,0.157,0,0,0,0,0,0.253,0,0,0,0.258,0.345,0.192,0.289,0.334,0.298,0.317,0,0,0,0,0.098,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,h,h,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,o-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
diisopropylamine,-3.22,-4.6,17.82,-15.19,2.63,-3.88,2.45,332.5,152.5,176.6,138.2,159.355,130.302,0,0,0,0.333,0,0,0,0,0,0,0,0.391,0.335,0.391,0.055,0.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286,0.3,0.347,0.281,0.125,0.125,0.119,0,0,0,0,0.249,0,0,0,0.121,0.352,0.335,0.264,0.292,0.309,0.15,0,0,0.082,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,h,h,h,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,n-sp3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
dimethoxymethane,-2.93,-4.33,12.83,-11.19,1.64,-4.6,2.26,247.1,88.8,115.6,81.3,115.845,96.303,0,0,0,0.414,0,0,0,0,0,0,0,0.407,0.232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245,0,0,0,0,0,0,0,0,0,0,0.428,0,0,0,0.239,0.221,0.253,0.327,0.294,0.287,0,0,0,0,0,0.191,0.192,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,0,0,0,0,0,o-sp3,o-sp3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0
dimethyl_ether,-1.91,-2.7,9.57,-7.72,1.85,-3.39,2.17,205.6,60.5,85,56.3,136.776,134.077,0,0,0,1.422,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236,0,0,0,0,0,0,0,0,0,0,0.373,0,0,0,0.325,0.333,0.229,0.299,0,0,0,0,0,0,0,0.204,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,0,0,0,0,0,0,0,o-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
dimethyl_sulfate,-5.1,-8.13,14.6,-14.32,0.28,-11.32,2.35,285,107.5,138.2,97.8,139.022,103.551,0,0,0,0.439,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203,0,0,0,0,0,0,0,0,0,0,0.357,0,0,0,0.381,0.373,0.258,0.368,0,0,0,0,0,0,0,0.447,0.459,0.197,0.197,0,0,0,0.072,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,0,0,0,0,0,0,0,o-sp2,o-sp2,o-sp3,o-sp3,0,0,0,s,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0
dimethyl_sulfide,-1.61,-1.7,10.66,-8.7,1.96,-2.2,2.21,222,72.1,96.8,66.6,101.424,91.724,0,0,0,0.357,0,0,0,0,0,0,0,0.385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0.284,0.332,0.194,0.337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
dimethyl_sulfone,-10.08,-11.21,12.67,-11.82,0.85,-13.38,2.26,244.5,87.1,113.1,79.9,115.347,97.958,0,0,0,0.396,0,0,0,0,0,0,0,0.409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,0,0,0,0,0,0,0,0,0,0,0.284,0,0,0,0.234,0.323,0.296,0.223,0,0,0,0,0,0,0,0.453,0.466,0,0,0,0,0,0.092,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,0,0,0,0,0,0,0,o-sp2,o-sp2,0,0,0,0,0,s,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
dimethyl_sulfoxide,-8.71,-9.68,11.53,-10.17,1.36,-10.41,2.23,233.4,79.6,104.7,73.5,108.648,97.899,0,0,0,0.381,0,0,0,0,0,0,0,0.392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324,0,0,0,0,0,0,0,0,0,0,0.216,0,0,0,0.345,0.335,0.199,0.305,0,0,0,0,0,0,0,0.422,0,0,0,0,0,0,0.3,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,0,0,0,0,0,0,0,o-sp2,0,0,0,0,0,0,s,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
dimethylamine,-4.29,-4.72,9.72,-8.11,1.61,-6.03,2.17,208.3,62.7,87.1,58.5,90.89,80.881,0,0,0,0.371,0,0,0,0,0,0,0,0.421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0.33,0.37,0.247,0.334,0.256,0,0,0,0,0.179,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,0,0,0,0,n-sp3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
E_12_dichloroethene,-0.78,-0.87,11.73,-9.66,2.07,-1.45,2.22,228.5,74.1,99.3,69.8,111.831,95.46,0,0,0,0.242,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0.715,0.715,0,0,0,0,0,0,0,0,0,0.281,0,0,0,0,0,0,0,0,0,0,0.292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,cl,cl,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E_but_2_enal,-4.22,-5.82,12.88,-10.72,2.16,-7.08,2.28,254.5,88.9,116.4,82.8,116.14,102.459,0,0,0,0.227,0,0,0,0,0,0,0,0.237,0.331,0.402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234,0,0,0,0,0,0,0,0,0,0,0.266,0,0,0,0.283,0.283,0.315,0.26,0,0,0,0,0,0,0,0.567,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,0,0,0,0,0,0,0,o-sp2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
E_hept_2_ene,1.68,-0.43,18.35,-15.09,3.26,-0.63,2.51,357.2,156.6,188.4,142,170.349,139.923,0,0,0,0.247,0,0,0,0,0,0,0,0.163,0.433,0.427,0.146,0.196,0.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.195,0.293,0.267,0.201,0.196,0,0,0,0,0,0.202,0,0,0,0.338,0.348,0.29,0.32,0.347,0.349,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,h,h,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
E_hex_2_enal,-3.68,-5.48,16.67,-14.41,2.26,-6.66,2.43,321.7,133.3,163.5,121.7,155.425,132.803,0,0,0,0.217,0,0,0,0,0,0,0,0.162,0.342,0.437,0.15,0.186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208,0.275,0,0,0,0,0,0,0,0,0,0.219,0,0,0,0.287,0.334,0.3,0.36,0.185,0.29,0.305,0,0,0,0,0.585,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,o-sp2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
E_oct_2_enal,-3.43,-5.37,21.14,-18.24,2.9,-6.54,2.58,387.4,177.3,209.9,160.6,194.629,151.814,0,0,0,0.229,0,0,0,0,0,0,0,0.185,0.374,0.45,0.16,0.204,0.128,0.129,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.259,0.227,0.172,0.217,0.219,0,0,0,0,0,0.186,0,0,0,0.295,0.338,0.356,0.351,0.333,0.145,0.288,0,0,0,0,0.641,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,h,h,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,o-sp2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ethanamide,-9.71,-9.94,10.44,-9.12,1.32,-12.86,2.18,210.6,64.6,88.7,60.5,94.861,86.062,0,0,0,0.173,0,0,0,0,0,0,0,0.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0,0,0,0,0,0,0,0,0,0,0.346,0,0,0,0.256,0.312,0.259,0,0,0,0,0,0,0.334,0,0.507,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,0,0,0,0,0,0,n-sp2,0,o-sp2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
ethane,1.83,0,9.19,-6.61,2.58,-0.02,2.15,198.7,57.6,81.6,53.3,76.133,81.956,0,0,0,0.363,0,0,0,0,0,0,0,0.405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259,0,0,0,0,0,0,0,0,0,0,0.312,0,0,0,0.26,0.32,0.32,0.293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
ethanethiol,-1.14,-2.49,10.61,-8.52,2.09,-3.64,2.2,220.8,71.8,96.3,66.4,101.673,92.224,0,0,0,0.378,0,0,0,0,0,0,0,0.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,0,0,0,0,0,0,0,0,0,0,0.294,0,0,0,0.316,0.302,0.267,0.287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
ethanol,-5,-5.2,9.66,-7.91,1.75,-7.27,2.17,205.1,61.5,85.8,56.8,86.548,79.819,0,0,0,0.401,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,0,0,0,0,0,0,0,0,0,0,0.274,0,0,0,0.318,0.325,0.337,0.304,0,0,0,0,0,0,0,0.371,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,0,0,0,0,0,0,0,o-sp3-h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
ethene,1.28,-0.3,7.92,-5.26,2.66,-0.63,2.11,180.2,47.1,69.5,44.4,71.342,79.073,0,0,0,0.443,0,0,0,0,0,0,0,0.466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249,0,0,0,0,0,0,0,0,0,0,0.318,0,0,0,0.318,0.319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ethyl_acetate,-2.94,-5.14,14.49,-12.58,1.91,-6.19,2.36,289.2,107.6,138.4,98.6,132.227,118.239,0,0,0,0.134,0,0,0,0,0,0,0,0.423,0.447,0.181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331,0,0,0,0,0,0,0,0,0,0,0.316,0,0,0,0.33,0.386,0.33,0.338,0.204,0.256,0,0,0,0,0,0.417,0.114,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,0,0,0,0,0,o-sp2,o-sp3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0
ethyl_benzoate,-3.64,-6.33,20.29,-18.64,1.65,-7.52,2.55,374.3,169.2,197.9,155.4,191.463,174.249,0,0,0,0.321,0,0,0,0,0,0,0,0.321,0.321,0.245,0.247,0.097,0.137,0.42,0.178,0,0,0,0,0,0,0,0,0,0,0,0.379,0.257,0,0,0,0,0,0,0,0,0,0.345,0,0,0,0.367,0.245,0.145,0.379,0.278,0.318,0.245,0,0,0,0,0.334,0.033,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,h,h,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,o-sp2,o-sp3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0
